model,threshold,accuracy,precision,recall,f1,f2,roc_auc,average_precision,tn,fp,fn,tp,false_positive_rate,false_negative_rate
logistic_regression,0.33,0.5269230769230769,0.4906832298136646,1.0,0.6583333333333333,0.8280922431865828,0.8510682709367686,0.8148629911175866,37,246,0,237,0.8692579505300353,0.0
logistic_regression,0.34,0.5269230769230769,0.4906832298136646,1.0,0.6583333333333333,0.8280922431865828,0.8510682709367686,0.8148629911175866,37,246,0,237,0.8692579505300353,0.0
logistic_regression,0.35,0.5403846153846154,0.49789915966386555,1.0,0.664796633941094,0.8321629213483146,0.8510682709367686,0.8148629911175866,44,239,0,237,0.8445229681978799,0.0
logistic_regression,0.36,0.5461538461538461,0.5010570824524313,1.0,0.6676056338028169,0.8339197748064743,0.8510682709367686,0.8148629911175866,47,236,0,237,0.833922261484099,0.0
logistic_regression,0.37,0.5576923076923077,0.5074946466809421,1.0,0.6732954545454546,0.8374558303886925,0.8510682709367686,0.8148629911175866,53,230,0,237,0.8127208480565371,0.0
logistic_regression,0.38,0.5596153846153846,0.5085836909871244,1.0,0.6742532005689901,0.8380480905233381,0.8510682709367686,0.8148629911175866,54,229,0,237,0.8091872791519434,0.0
logistic_regression,0.39,0.5596153846153846,0.5085836909871244,1.0,0.6742532005689901,0.8380480905233381,0.8510682709367686,0.8148629911175866,54,229,0,237,0.8091872791519434,0.0
logistic_regression,0.4,0.5615384615384615,0.509719222462203,0.9957805907172996,0.6742857142857143,0.8362863217576187,0.8510682709367686,0.8148629911175866,56,227,1,236,0.8021201413427562,0.004219409282700422
logistic_regression,0.41,0.5711538461538461,0.5152838427947598,0.9957805907172996,0.679136690647482,0.8392603129445235,0.8510682709367686,0.8148629911175866,61,222,1,236,0.784452296819788,0.004219409282700422
logistic_regression,0.42,0.5769230769230769,0.5186813186813187,0.9957805907172996,0.6820809248554913,0.8410548823948681,0.8510682709367686,0.8148629911175866,64,219,1,236,0.773851590106007,0.004219409282700422
logistic_regression,0.43,0.5923076923076923,0.5279642058165548,0.9957805907172996,0.6900584795321637,0.8458781362007168,0.8510682709367686,0.8148629911175866,72,211,1,236,0.7455830388692579,0.004219409282700422
logistic_regression,0.44,0.6,0.5327313769751693,0.9957805907172996,0.6941176470588235,0.8483105679367362,0.8510682709367686,0.8148629911175866,76,207,1,236,0.7314487632508834,0.004219409282700422
logistic_regression,0.45,0.6,0.5327313769751693,0.9957805907172996,0.6941176470588235,0.8483105679367362,0.8510682709367686,0.8148629911175866,76,207,1,236,0.7314487632508834,0.004219409282700422
logistic_regression,0.46,0.6096153846153847,0.5388127853881278,0.9957805907172996,0.6992592592592592,0.8513708513708513,0.8510682709367686,0.8148629911175866,81,202,1,236,0.7137809187279152,0.004219409282700422
logistic_regression,0.47,0.6096153846153847,0.5389908256880734,0.9915611814345991,0.6983655274888558,0.8489884393063584,0.8510682709367686,0.8148629911175866,82,201,2,235,0.7102473498233216,0.008438818565400843
logistic_regression,0.48,0.625,0.5490654205607477,0.9915611814345991,0.706766917293233,0.8539244186046512,0.8510682709367686,0.8148629911175866,90,193,2,235,0.6819787985865724,0.008438818565400843
logistic_regression,0.49,0.625,0.5492957746478874,0.9873417721518988,0.7058823529411765,0.851528384279476,0.8510682709367686,0.8148629911175866,91,192,3,234,0.6784452296819788,0.012658227848101266
logistic_regression,0.5,0.6326923076923077,0.5545023696682464,0.9873417721518988,0.7101669195751138,0.8540145985401459,0.8510682709367686,0.8148629911175866,95,188,3,234,0.6643109540636042,0.012658227848101266
logistic_regression,0.51,0.6403846153846153,0.5598086124401914,0.9873417721518988,0.7145038167938931,0.8565153733528551,0.8510682709367686,0.8148629911175866,99,184,3,234,0.6501766784452296,0.012658227848101266
logistic_regression,0.52,0.6461538461538462,0.563855421686747,0.9873417721518988,0.7177914110429447,0.8584005869405723,0.8510682709367686,0.8148629911175866,102,181,3,234,0.6395759717314488,0.012658227848101266
logistic_regression,0.53,0.6461538461538462,0.5641646489104116,0.9831223628691983,0.7169230769230769,0.8559882439382807,0.8510682709367686,0.8148629911175866,103,180,4,233,0.6360424028268551,0.016877637130801686
